Date,Executive Board,Executive Committee,None Executive,Significant Shareholders
2016-12-04,42.29094076655052,18.59756097560976,22.822299651567942,16.289198606271775
2016-12-05,44.05624201107797,18.193438432040907,21.985513421389008,15.764806135492119
2016-12-06,45.822784810126585,17.890295358649787,21.940928270042193,14.345991561181433
2016-12-07,46.71107410491257,17.194004995836803,22.60616153205662,13.488759367194003
2016-12-08,46.10526315789474,17.22105263157895,21.894736842105264,14.778947368421052
2016-12-09,45.96977329974811,18.178001679261126,21.15869017632242,14.693534844668346
2016-12-10,47.65735920492192,17.32134406057738,20.0189304306673,15.002366303833414
2016-12-11,48.68913857677903,17.656500802568218,20.224719101123597,13.42964151952916
2016-12-12,49.400218102508184,16.521264994547437,21.53762268266085,12.540894220283535
2016-12-13,50.128667009778695,16.572310859495627,20.27792074112198,13.021101389603707
2016-12-14,49.59165154264972,15.925589836660617,20.462794918330307,14.019963702359345
2016-12-15,49.81891348088532,15.45271629778672,20.804828973843062,13.923541247484911
2016-12-16,46.82791435368755,14.750198255352895,23.195876288659793,15.226011102299761
2016-12-17,46.42063139172966,14.273010226767452,23.654957759004002,15.651400622498887
2016-12-18,44.971924451250636,15.46707503828484,22.817764165390503,16.743236345074017
2016-12-19,44.59591041869523,15.968841285296984,24.732229795520936,14.703018500486856
2016-12-20,45.48479087452472,14.638783269961978,25.332699619771866,14.543726235741444
2016-12-21,44.597989949748744,15.159128978224457,26.088777219430487,14.154103852596316
2016-12-22,46.336996336996336,14.7985347985348,25.384615384615383,13.47985347985348
2016-12-23,46.07807369573148,14.739146296971908,25.39219263042685,13.790587376869755
2016-12-25,46.03240548400499,14.914831740756126,26.007478188616535,13.045284586622351
2016-12-26,46.108058608058606,14.880952380952381,26.831501831501832,12.179487179487179
2016-12-27,46.25237191650854,14.705882352941178,26.518026565464893,12.523719165085387
2016-12-28,48.26873385012921,15.555555555555559,24.44444444444445,11.731266149870804
2016-12-29,47.797252486973,15.06395073424917,25.248697299857888,11.890099478919943
2016-12-30,48.23123382226057,14.452113891285592,24.072476272648835,13.244176013805006
2017-01-02,49.494485294117645,13.60294117647059,23.069852941176467,13.832720588235295
2017-01-03,49.53995157384988,13.753026634382568,22.760290556900728,13.94673123486683
2017-01-04,51.09034267912773,13.655244029075808,21.235721703011425,14.018691588785048
2017-01-05,48.61189801699716,15.070821529745043,21.75637393767705,14.560906515580735
2017-01-06,48.02910855063675,14.675560946027897,21.10369921164342,16.191631291691934
2017-01-07,48.20886460230722,14.450516089860349,21.12932604735883,16.211293260473585
2017-01-09,48.51258581235698,14.187643020594967,21.62471395881007,15.675057208237986
2017-01-10,48.08773903262093,13.667041619797526,21.878515185601806,16.366704161979754
2017-01-11,47.90249433106576,12.811791383219957,21.995464852607714,17.290249433106577
2017-01-12,47.31563421828909,13.451327433628322,21.06194690265487,18.17109144542773
2017-01-13,45.887191539365446,13.043478260869565,22.79670975323149,18.272620446533487
2017-01-14,45.00965872504829,13.39343206696716,23.11654861558274,18.4803605924018
2017-01-16,42.62922782386727,14.103382259093811,22.910019144862794,20.357370772176132
2017-01-17,41.95804195804196,13.795295613477432,22.88620470438652,21.36045772409409
2017-01-18,42.44415243101182,12.614980289093298,22.1419185282523,22.798948751642577
2017-01-19,41.96428571428572,13.073979591836737,22.704081632653065,22.25765306122449
2017-01-20,42.51012145748987,13.533834586466165,22.440717177559282,21.515326778484674
2017-01-21,41.919191919191924,14.267676767676768,21.52777777777778,22.285353535353536
2017-01-23,40.11857707509881,15.019762845849801,22.859025032938078,22.002635046113305
2017-01-24,41.956664478003944,15.036112934996718,21.53644123440578,21.47078135259357
2017-01-25,42.98526585522101,14.157591287636132,20.755925688661115,22.101217168481742
2017-01-26,43.33333333333333,14.73333333333333,20.399999999999995,21.53333333333333
2017-01-27,44.881889763779526,14.354936402180495,19.68503937007874,21.078134463961234
2017-01-28,45.8970792767733,13.630041724617522,19.8191933240612,20.653685674547983
2017-01-30,47.71287825475017,11.963406052076003,20.619282195636877,19.704433497536943
2017-01-31,45.7004160887656,10.957004160887655,21.28987517337032,22.052704576976424
2017-02-01,46.488052136133234,11.440984793627804,21.14409847936278,20.926864590876175
2017-02-02,47.45403111739745,11.103253182461103,21.357850070721355,20.084865629420083
2017-02-03,47.56790903348073,10.80227416298168,22.046746683512318,19.58307012002527
2017-02-06,47.47603833865814,12.715654952076678,19.87220447284345,19.936102236421725
2017-02-07,47.558655675332915,13.696892834495877,19.46734305643627,19.277108433734938
