Date,ADAS,HFR Equity Hedge Index
2016-03-29,104.565347918,96.7565038849
2016-03-30,104.499389394,96.9895435363
2016-03-31,103.706937239,97.0683785113
2016-04-01,103.88825226,97.0666458745
2016-04-02,103.88825226,97.0666458745
2016-04-03,103.88825226,97.0666458745
2016-04-04,103.936512021,96.9470939344
2016-04-05,104.619656145,96.4931430893
2016-04-06,104.849388214,96.8890506011
2016-04-07,105.351547655,96.4333671192
2016-04-08,106.163222611,96.6447488104
2016-04-09,106.163222611,96.6447488104
2016-04-10,106.163222611,96.6447488104
2016-04-11,106.778766352,96.6542783129
2016-04-12,106.440106234,96.7443754272
2016-04-13,107.248826838,97.3629267696
2016-04-14,106.508807182,97.3239424413
2016-04-15,106.623435637,97.1835988594
2016-04-16,106.623435637,97.1835988594
2016-04-17,106.623435637,97.1835988594
2016-04-18,106.895660041,97.3048834363
2016-04-19,107.644839763,97.6704698039
2016-04-20,107.717126327,97.6825982616
2016-04-21,107.664325808,97.6678708487
2016-04-22,108.022431927,97.6592076646
2016-04-23,108.022431927,97.6592076646
2016-04-24,108.022431927,97.6592076646
2016-04-25,107.596500614,97.3057497547
2016-04-26,108.0229904,97.5266609484
2016-04-27,108.240812644,97.6505444806
2016-04-28,107.912874362,97.3620604512
2016-04-29,107.61994224,97.0926354267
2016-04-30,107.61994224,97.0926354267
2016-05-01,107.61994224,97.0926354267
2016-05-02,108.099365539,97.1437482127
2016-05-03,107.494736019,96.6620751786
2016-05-04,108.23890172,96.22631702
2016-05-05,108.917434534,96.2185201543
2016-05-06,108.527548219,96.2089906518
2016-05-07,108.527548219,96.2089906518
2016-05-08,108.527548219,96.2089906518
2016-05-09,108.289275534,96.1240914479
2016-05-10,108.410884399,96.7625681136
2016-05-11,107.681128747,96.4558913976
2016-05-12,108.039022471,96.2609697561
2016-05-13,107.396554185,96.1544125921
2016-05-14,107.396554185,96.1544125921
2016-05-15,107.396554185,96.1544125921
2016-05-16,107.920637798,96.3259436366
2016-05-17,108.2112688,96.2393117959
2016-05-18,108.691825646,96.1994611492
2016-05-19,107.798651302,95.9153087118
2016-05-20,107.452655786,96.3813880146
2016-05-21,107.452655786,96.3813880146
2016-05-22,107.452655786,96.3813880146
2016-05-23,107.436106051,96.3372057759
2016-05-24,107.069813049,96.7417764718
2016-05-25,107.56422584,97.110828113
2016-05-26,107.512752101,97.0900364712
2016-05-27,107.422784199,97.3317393067
2016-05-28,107.422784199,97.3317393067
2016-05-29,107.422784199,97.3317393067
2016-05-30,107.475541769,97.3317393067
2016-05-31,107.475541769,97.5171314457
2016-06-01,107.693521472,97.5127998537
2016-06-02,108.602264479,97.6124264705
2016-06-03,109.219464021,97.6210896546
2016-06-04,109.219464021,97.6210896546
2016-06-05,109.219464021,97.6210896546
2016-06-06,108.750699254,97.8705893557
2016-06-07,109.20513704,98.0447193554
2016-06-08,109.7236876,98.0966984598
2016-06-09,110.113984109,97.7952196543
2016-06-10,110.040896613,97.059715327
2016-06-11,110.040896613,97.059715327
2016-06-12,110.040896613,97.059715327
2016-06-13,108.733004835,96.4281692085
2016-06-14,107.538308418,96.0729786618
2016-06-15,106.848265525,96.1578778657
2016-06-16,107.431135089,95.913576075
2016-06-17,107.561138642,95.9187739854
2016-06-18,107.561138642,95.9187739854
2016-06-19,107.561138642,95.9187739854
2016-06-20,107.723604198,96.2774298058
2016-06-21,108.122579806,96.256638164
2016-06-22,108.807463451,96.2869593082
2016-06-23,108.008334865,96.9141738346
2016-06-24,108.901242826,94.8497370715
2016-06-25,108.901242826,94.8497370715
2016-06-26,108.901242826,94.8497370715
2016-06-27,106.380050074,93.9297069236
2016-06-28,104.316723855,94.7535757283
2016-06-29,105.764771818,95.8191473685
2016-06-30,106.293099323,96.0833744825
2016-07-01,106.603832879,96.5078705018
2016-07-02,106.603832879,96.5078705018
2016-07-03,106.603832879,96.5078705018
2016-07-04,107.135242044,96.5078705018
2016-07-05,107.135242007,95.6952638364
2016-07-06,105.935573766,95.9066455276
2016-07-07,106.342952591,96.0227321941
2016-07-08,105.827312473,96.5832402032
2016-07-09,105.827312473,96.5832402032
2016-07-10,105.827312473,96.5832402032
2016-07-11,106.766905788,96.8543978645
2016-07-12,106.928600428,97.2823591574
2016-07-13,108.361773212,97.1602082621
2016-07-14,107.514158367,97.4798797542
2016-07-15,107.734939195,97.1991925904
2016-07-16,107.734939195,97.1991925904
2016-07-17,107.734939195,97.1991925904
2016-07-18,108.090380924,97.3897826399
2016-07-19,107.741443671,97.2814928391
2016-07-20,107.114526328,97.7640321916
2016-07-21,107.220197561,97.6730687589
2016-07-22,107.227586245,97.7952196542
2016-07-23,107.227586245,97.7952196542
2016-07-24,107.227586245,97.7952196542
2016-07-25,107.434053456,97.5153988088
2016-07-26,106.695164689,97.7787596044
2016-07-27,106.79703219,97.8792525396
2016-07-28,105.17372321,97.9398948281
2016-07-29,104.905319484,97.9970718429
2016-07-30,104.905319484,97.9970718429
2016-07-31,104.905319484,97.9970718429
2016-08-01,104.906100947,97.8350703009
2016-08-02,104.148041188,97.5725758237
2016-08-03,103.892493988,97.7778932861
2016-08-04,104.52732483,97.6488118435
2016-08-05,104.669916138,97.9762802012
2016-08-06,104.669916138,97.9762802012
2016-08-07,104.669916138,97.9762802012
2016-08-08,105.041694653,97.9243010968
2016-08-09,111.144726658,98.0109329375
2016-08-10,111.175316822,97.9754138828
2016-08-11,110.480723843,98.3617918922
2016-08-12,110.845286197,98.4726806483
2016-08-13,110.845286197,98.4726806483
2016-08-14,110.845286197,98.4726806483
2016-08-15,110.888899613,98.7923521404
2016-08-16,111.361892558,98.7048539813
2016-08-17,110.653489942,98.4094394046
2016-08-18,110.662619218,98.516862887
2016-08-19,111.149542906,98.312411743
2016-08-20,111.149542906,98.312411743
2016-08-21,111.149542906,98.312411743
2016-08-22,110.698641376,98.3929793548
2016-08-23,110.412993335,98.5056007477
2016-08-24,110.573427501,98.2751600515
2016-08-25,110.183908369,98.205854579
2016-08-26,110.063556815,98.0507835842
2016-08-27,110.063556815,98.0507835842
2016-08-28,110.063556815,98.0507835842
2016-08-29,109.992990513,98.052516221
2016-08-30,110.679340295,98.0412540817
2016-08-31,110.828553432,97.820342888
2016-09-01,110.905412098,98.0689762707
2016-09-02,111.108527329,98.3435992056
2016-09-03,111.108527329,98.3435992056
2016-09-04,111.108527329,98.3435992056
2016-09-05,111.799885816,98.3435992056
2016-09-06,111.799885779,98.7473035831
2016-09-07,111.954489646,98.9734126872
2016-09-08,112.503893578,98.9171019908
2016-09-09,112.98160694,98.2968180116
2016-09-10,112.98160694,98.2968180116
2016-09-11,112.98160694,98.2968180116
2016-09-12,112.345503761,98.2968180116
2016-09-13,112.612029716,97.9303653256
2016-09-14,112.315103901,97.9892749773
2016-09-15,112.334170941,98.2621652754
2016-09-16,111.963505236,98.2240472655
2016-09-17,111.963505236,98.2240472655
2016-09-18,111.963505236,98.2240472655
2016-09-19,112.515752061,98.5073333845
2016-09-20,113.064281248,98.4822101507
2016-09-21,113.128780736,98.7654962697
2016-09-22,113.006903827,99.0141296524
2016-09-23,112.571044115,99.0548466175
2016-09-24,112.571044115,99.0548466175
2016-09-25,112.571044115,99.0548466175
2016-09-26,113.29480108,98.7784910458
2016-09-27,113.195484985,99.0305897021
2016-09-28,112.95048892,99.3961760697
2016-09-29,112.931551736,99.0245254732
2016-09-30,112.204267708,99.3130095026
2016-10-01,112.204267708,99.3130095026
2016-10-02,112.204267708,99.3130095026
2016-10-03,111.51526647,99.4308288059
2016-10-04,111.920235264,99.467214179
2016-10-05,111.891261952,99.6396115419
2016-10-06,111.499831896,99.5659744773
2016-10-07,111.577144985,99.4620162685
2016-10-08,111.577144985,99.4620162685
2016-10-09,111.577144985,99.4620162685
2016-10-10,111.215133557,99.7305749746
2016-10-11,111.835593213,99.2315755724
2016-10-12,111.555276192,98.9976696026
2016-10-13,111.35280671,99.0167286075
2016-10-14,111.424844761,98.9326957221
2016-10-15,111.424844761,98.9326957221
2016-10-16,111.424844761,98.9326957221
2016-10-17,111.536779635,98.7499025383
2016-10-18,111.020250928,99.0652424383
2016-10-19,111.007679786,99.1458100501
2016-10-20,111.165531571,99.3078115921
2016-10-21,111.054413909,99.1917249256
2016-10-22,111.054413909,99.1917249256
2016-10-23,111.054413909,99.1917249256
2016-10-24,110.969700076,99.24370403
2016-10-25,110.989531387,99.1198204978
2016-10-26,110.825317646,98.9110377618
