Date,Billionaires,MSCI ACWI
06-Nov-2012,2.802618,1.558421
07-Nov-2012,2.771303,1.53609
08-Nov-2012,2.742151,1.52099
09-Nov-2012,2.736998,1.519702
12-Nov-2012,2.746688,1.517634
13-Nov-2012,2.731719,1.513897
14-Nov-2012,2.711107,1.498704
15-Nov-2012,2.695468,1.494132
16-Nov-2012,2.700066,1.492747
19-Nov-2012,2.756069,1.523107
20-Nov-2012,2.759342,1.523912
21-Nov-2012,2.772329,1.527499
23-Nov-2012,2.804937,1.551899
26-Nov-2012,2.802824,1.549471
27-Nov-2012,2.803559,1.546382
28-Nov-2012,2.813803,1.550269
29-Nov-2012,2.834946,1.564104
30-Nov-2012,2.843603,1.565596
03-Dec-2012,2.847282,1.564512
04-Dec-2012,2.838819,1.564204
05-Dec-2012,2.86,1.567855
06-Dec-2012,2.866762,1.572595
07-Dec-2012,2.867789,1.574889
10-Dec-2012,2.886766,1.577211
11-Dec-2012,2.906198,1.586604
12-Dec-2012,2.917191,1.590588
13-Dec-2012,2.905654,1.58617
14-Dec-2012,2.916099,1.584058
17-Dec-2012,2.927077,1.593673
18-Dec-2012,2.943384,1.608127
19-Dec-2012,2.957506,1.610555
20-Dec-2012,2.963926,1.613643
21-Dec-2012,2.944464,1.600613
24-Dec-2012,2.945304,1.598062
26-Dec-2012,2.941246,1.596466
27-Dec-2012,2.941165,1.597537
28-Dec-2012,2.922259,1.588929
31-Dec-2012,2.945846,1.601059
02-Jan-2013,3.028098,1.635791
03-Jan-2013,3.039321,1.633611
04-Jan-2013,3.050823,1.638614
07-Jan-2013,3.049928,1.634873
08-Jan-2013,3.05246,1.629035
09-Jan-2013,3.076626,1.63478
10-Jan-2013,3.078365,1.64738
11-Jan-2013,3.088552,1.650245
14-Jan-2013,3.106937,1.649976
15-Jan-2013,3.117888,1.651275
16-Jan-2013,3.122149,1.646971
17-Jan-2013,3.132573,1.654896
18-Jan-2013,3.142098,1.658446
22-Jan-2013,3.143078,1.663935
23-Jan-2013,3.146222,1.662887
24-Jan-2013,3.158965,1.665409
25-Jan-2013,3.171463,1.674488
28-Jan-2013,3.15769,1.670597
29-Jan-2013,3.149404,1.680189
30-Jan-2013,3.143019,1.678771
31-Jan-2013,3.125148,1.674815
01-Feb-2013,3.152359,1.687375
04-Feb-2013,3.115965,1.669576
05-Feb-2013,3.121487,1.674321
06-Feb-2013,3.131423,1.676998
07-Feb-2013,3.109129,1.669707
08-Feb-2013,3.123772,1.678873
11-Feb-2013,3.133268,1.673548
12-Feb-2013,3.140924,1.682171
13-Feb-2013,3.172373,1.683927
14-Feb-2013,3.193436,1.681887
15-Feb-2013,3.180552,1.677224
19-Feb-2013,3.165971,1.690478
20-Feb-2013,3.13656,1.681379
21-Feb-2013,3.105468,1.659833
22-Feb-2013,3.112947,1.670325
25-Feb-2013,3.099901,1.659322
26-Feb-2013,3.089389,1.651983
27-Feb-2013,3.111714,1.66687
28-Feb-2013,3.128033,1.674551
01-Mar-2013,3.105359,1.670738
04-Mar-2013,3.091923,1.671878
05-Mar-2013,3.119688,1.689616
06-Mar-2013,3.123886,1.694074
07-Mar-2013,3.133336,1.696692
08-Mar-2013,3.150407,1.702368
11-Mar-2013,3.142275,1.708323
12-Mar-2013,3.129927,1.705574
13-Mar-2013,3.093622,1.700755
14-Mar-2013,3.083434,1.711325
15-Mar-2013,3.071235,1.714736
18-Mar-2013,3.050513,1.698386
19-Mar-2013,3.031537,1.692983
20-Mar-2013,3.043797,1.701453
21-Mar-2013,3.023768,1.69281
22-Mar-2013,3.01901,1.69745
25-Mar-2013,3.003832,1.692984
26-Mar-2013,3.014953,1.700718
27-Mar-2013,3.017269,1.69873
28-Mar-2013,3.023671,1.704816
01-Apr-2013,3.016264,1.697745
02-Apr-2013,3.020602,1.705074
03-Apr-2013,3.002004,1.694207
04-Apr-2013,3.001707,1.689178
05-Apr-2013,2.973714,1.684205
08-Apr-2013,2.987816,1.692089
09-Apr-2013,3.009073,1.70077
10-Apr-2013,3.053261,1.722907
11-Apr-2013,3.053191,1.734908
12-Apr-2013,3.034851,1.726703
15-Apr-2013,2.958759,1.697126
16-Apr-2013,2.9738,1.706358
17-Apr-2013,2.929504,1.686079
18-Apr-2013,2.912932,1.678084
19-Apr-2013,2.941938,1.690011
22-Apr-2013,2.948805,1.69536
23-Apr-2013,2.966759,1.712554
24-Apr-2013,3.011272,1.721775
25-Apr-2013,3.022556,1.73271
26-Apr-2013,3.003463,1.730541
29-Apr-2013,3.020593,1.743138
30-Apr-2013,3.027246,1.753881
01-May-2013,3.006056,1.743666
02-May-2013,3.005758,1.747166
03-May-2013,3.040143,1.761619
06-May-2013,3.054731,1.761962
07-May-2013,3.068387,1.774135
08-May-2013,3.080499,1.788672
09-May-2013,3.08184,1.780911
10-May-2013,3.089258,1.779157
13-May-2013,3.082489,1.779337
14-May-2013,3.075834,1.789642
15-May-2013,3.079441,1.795267
16-May-2013,3.053511,1.792467
17-May-2013,3.068315,1.797759
20-May-2013,3.074131,1.804233
21-May-2013,3.092002,1.806698
22-May-2013,3.092097,1.798875
23-May-2013,3.048606,1.774096
24-May-2013,3.036258,1.773678
28-May-2013,3.072509,1.779219
29-May-2013,3.036737,1.7693
30-May-2013,3.031466,1.771284
31-May-2013,3.015207,1.749077
03-Jun-2013,3.011378,1.747914
04-Jun-2013,3.0037,1.749966
05-Jun-2013,2.958728,1.724111
06-Jun-2013,2.947977,1.727116
07-Jun-2013,2.955194,1.742423
10-Jun-2013,2.962612,1.743993
11-Jun-2013,2.907778,1.730047
12-Jun-2013,2.893943,1.724466
13-Jun-2013,2.9104,1.729483
14-Jun-2013,2.917778,1.731163
17-Jun-2013,2.931646,1.745811
18-Jun-2013,2.943659,1.751481
19-Jun-2013,2.922468,1.741627
20-Jun-2013,2.850438,1.6804
21-Jun-2013,2.832603,1.675986
24-Jun-2013,2.783598,1.651464
25-Jun-2013,2.810945,1.664186
26-Jun-2013,2.844306,1.681471
27-Jun-2013,2.859019,1.696234
28-Jun-2013,2.877818,1.697952
01-Jul-2013,2.89481,1.709722
02-Jul-2013,2.882572,1.708408
03-Jul-2013,2.864977,1.700016
05-Jul-2013,2.895816,1.710082
08-Jul-2013,2.901448,1.716816
09-Jul-2013,2.908319,1.729719
10-Jul-2013,2.918355,1.735505
11-Jul-2013,2.957245,1.76567
12-Jul-2013,2.949765,1.767901
15-Jul-2013,2.968524,1.772094
16-Jul-2013,2.97096,1.771883
17-Jul-2013,2.998827,1.776329
18-Jul-2013,3.005401,1.784162
19-Jul-2013,2.99274,1.785281
22-Jul-2013,2.995321,1.793492
23-Jul-2013,3.013198,1.795735
24-Jul-2013,3.020496,1.793778
25-Jul-2013,3.046241,1.792285
26-Jul-2013,3.042035,1.790538
29-Jul-2013,3.04205,1.781304
30-Jul-2013,3.052132,1.782874
31-Jul-2013,3.039132,1.779238
01-Aug-2013,3.081833,1.798567
02-Aug-2013,3.106812,1.808234
05-Aug-2013,3.11547,1.80499
06-Aug-2013,3.082686,1.800432
07-Aug-2013,3.061728,1.790096
08-Aug-2013,3.080142,1.800976
09-Aug-2013,3.110171,1.801173
12-Aug-2013,3.140201,1.799555
13-Aug-2013,3.168021,1.804691
14-Aug-2013,3.176208,1.805531
15-Aug-2013,3.135952,1.784263
16-Aug-2013,3.136653,1.784574
19-Aug-2013,3.121813,1.774306
20-Aug-2013,3.098083,1.77097
21-Aug-2013,3.083898,1.758132
22-Aug-2013,3.10663,1.766347
23-Aug-2013,3.12904,1.779884
26-Aug-2013,3.121259,1.775693
27-Aug-2013,3.068682,1.751127
28-Aug-2013,3.056844,1.7456
29-Aug-2013,3.07751,1.749123
30-Aug-2013,3.049411,1.742164
03-Sep-2013,3.078004,1.757407
04-Sep-2013,3.0861,1.769249
05-Sep-2013,3.11371,1.772845
06-Sep-2013,3.123306,1.779674
09-Sep-2013,3.15925,1.797786
10-Sep-2013,3.191278,1.815366
11-Sep-2013,3.208151,1.822597
12-Sep-2013,3.192064,1.819534
13-Sep-2013,3.186095,1.819654
16-Sep-2013,3.211445,1.836292
17-Sep-2013,3.229992,1.837227
18-Sep-2013,3.249698,1.852047
19-Sep-2013,3.288562,1.868803
20-Sep-2013,3.280575,1.856485
23-Sep-2013,3.272233,1.851536
24-Sep-2013,3.271163,1.848087
25-Sep-2013,3.278416,1.845644
26-Sep-2013,3.29377,1.848976
27-Sep-2013,3.276191,1.846606
30-Sep-2013,3.245167,1.832155
01-Oct-2013,3.266442,1.844446
02-Oct-2013,3.26205,1.842262
03-Oct-2013,3.246003,1.835107
04-Oct-2013,3.254981,1.84065
07-Oct-2013,3.235271,1.828317
08-Oct-2013,3.206522,1.815361
09-Oct-2013,3.197081,1.811314
10-Oct-2013,3.250701,1.840746
11-Oct-2013,3.275588,1.854712
14-Oct-2013,3.283987,1.860326
15-Oct-2013,3.291052,1.856967
16-Oct-2013,3.305207,1.87016
17-Oct-2013,3.328473,1.887963
18-Oct-2013,3.382895,1.901856
21-Oct-2013,3.38157,1.903679
22-Oct-2013,3.38482,1.915827
23-Oct-2013,3.362098,1.904054
24-Oct-2013,3.369521,1.910151
25-Oct-2013,3.363866,1.90948
28-Oct-2013,3.359928,1.913338
29-Oct-2013,3.359728,1.918222
30-Oct-2013,3.363753,1.916927
31-Oct-2013,3.334555,1.905787
01-Nov-2013,3.33259,1.899188
04-Nov-2013,3.346794,1.905345
05-Nov-2013,3.331717,1.8986
06-Nov-2013,3.343072,1.907944
07-Nov-2013,3.312684,1.886773
08-Nov-2013,3.334607,1.892183
11-Nov-2013,3.321468,1.896567
12-Nov-2013,3.308056,1.893921
13-Nov-2013,3.313596,1.895194
14-Nov-2013,3.341742,1.90972
15-Nov-2013,3.36188,1.921689
18-Nov-2013,3.367954,1.927352
19-Nov-2013,3.345608,1.92058
20-Nov-2013,3.342845,1.914405
21-Nov-2013,3.341131,1.916603
22-Nov-2013,3.357364,1.924909
25-Nov-2013,3.348329,1.92582
26-Nov-2013,3.350258,1.922942
27-Nov-2013,3.356385,1.926917
29-Nov-2013,3.38421,1.93278
02-Dec-2013,3.377209,1.924363
03-Dec-2013,3.359917,1.913724
04-Dec-2013,3.365119,1.903474
05-Dec-2013,3.35911,1.897872
06-Dec-2013,3.380213,1.913285
09-Dec-2013,3.403151,1.920808
10-Dec-2013,3.386469,1.917168
11-Dec-2013,3.334794,1.900331
12-Dec-2013,3.333754,1.886178
13-Dec-2013,3.344435,1.884927
16-Dec-2013,3.350597,1.896116
17-Dec-2013,3.353827,1.890404
18-Dec-2013,3.378656,1.913086
19-Dec-2013,3.390074,1.917678
20-Dec-2013,3.394606,1.925934
23-Dec-2013,3.411318,1.938353
24-Dec-2013,3.416403,1.94149
26-Dec-2013,3.419234,1.948188
27-Dec-2013,3.430617,1.957644
30-Dec-2013,3.429375,1.960729
31-Dec-2013,3.447674,1.966128
02-Jan-2014,3.437838,1.947023
03-Jan-2014,3.425744,1.945607
06-Jan-2014,3.406005,1.938976
07-Jan-2014,3.416894,1.945656
08-Jan-2014,3.417953,1.948873
09-Jan-2014,3.395245,1.942763
10-Jan-2014,3.410205,1.953477
13-Jan-2014,3.395792,1.944808
14-Jan-2014,3.405768,1.951067
15-Jan-2014,3.407199,1.960475
16-Jan-2014,3.409074,1.959114
17-Jan-2014,3.402847,1.95651
21-Jan-2014,3.431998,1.958535
22-Jan-2014,3.440663,1.962244
23-Jan-2014,3.419516,1.94774
24-Jan-2014,3.343389,1.910846
27-Jan-2014,3.311141,1.892902
28-Jan-2014,3.330262,1.900308
29-Jan-2014,3.29954,1.89295
30-Jan-2014,3.327645,1.896969
31-Jan-2014,3.337526,1.887479
03-Feb-2014,3.289002,1.857382
04-Feb-2014,3.28709,1.853433
05-Feb-2014,3.285864,1.856012
06-Feb-2014,3.333092,1.880615
07-Feb-2014,3.36963,1.902433
10-Feb-2014,3.371774,1.907392
11-Feb-2014,3.404836,1.928152
12-Feb-2014,3.402401,1.933938
13-Feb-2014,3.413065,1.93829
14-Feb-2014,3.415449,1.948092
18-Feb-2014,3.396442,1.959765
19-Feb-2014,3.381374,1.954404
20-Feb-2014,3.380885,1.953795
21-Feb-2014,3.400031,1.959783
24-Feb-2014,3.409685,1.968735
25-Feb-2014,3.401252,1.969357
26-Feb-2014,3.392441,1.964919
27-Feb-2014,3.403859,1.970527
28-Feb-2014,3.405997,1.978662
03-Mar-2014,3.346851,1.954377
04-Mar-2014,3.406595,1.979339
05-Mar-2014,3.410057,1.981623
06-Mar-2014,3.423572,1.991803
07-Mar-2014,3.40957,1.985926
10-Mar-2014,3.390638,1.978624
11-Mar-2014,3.384618,1.974257
12-Mar-2014,3.353728,1.965577
13-Mar-2014,3.307775,1.95066
14-Mar-2014,3.291192,1.938344
17-Mar-2014,3.318961,1.953184
18-Mar-2014,3.354619,1.967422
19-Mar-2014,3.33178,1.959216
20-Mar-2014,3.31531,1.953264
21-Mar-2014,3.316452,1.953325
24-Mar-2014,3.290965,1.947527
25-Mar-2014,3.322782,1.958886
26-Mar-2014,3.318462,1.959678
27-Mar-2014,3.312124,1.961193
28-Mar-2014,3.337443,1.972553
31-Mar-2014,3.372908,1.987458
01-Apr-2014,3.398131,1.999293
02-Apr-2014,3.404294,2.004392
03-Apr-2014,3.381821,2.001151
04-Apr-2014,3.364404,1.992307
07-Apr-2014,3.333783,1.974838
08-Apr-2014,3.34593,1.981383
09-Apr-2014,3.37068,1.994554
10-Apr-2014,3.362649,1.975695
11-Apr-2014,3.338052,1.955735
14-Apr-2014,3.337485,1.961635
15-Apr-2014,3.321843,1.961757
16-Apr-2014,3.360857,1.981731
17-Apr-2014,3.36307,1.988532
21-Apr-2014,3.367329,1.991639
22-Apr-2014,3.379042,2.001602
23-Apr-2014,3.359017,1.997992
24-Apr-2014,3.364708,2.000241
25-Apr-2014,3.327099,1.98701
28-Apr-2014,3.323431,1.989125
29-Apr-2014,3.347142,2.001128
30-Apr-2014,3.354788,2.006372
01-May-2014,3.359109,2.009394
02-May-2014,3.353418,2.009871
05-May-2014,3.348893,2.010616
06-May-2014,3.338346,2.004628
07-May-2014,3.342253,2.005952
08-May-2014,3.344059,2.010183
09-May-2014,3.362731,2.006462
12-May-2014,3.410887,2.021088
13-May-2014,3.413558,2.026129
14-May-2014,3.408726,2.025734
15-May-2014,3.388431,2.012017
16-May-2014,3.393144,2.01438
19-May-2014,3.408566,2.01777
20-May-2014,3.404086,2.008413
21-May-2014,3.428873,2.018188
22-May-2014,3.430956,2.026646
23-May-2014,3.45336,2.03311
27-May-2014,3.456302,2.041595
28-May-2014,3.453236,2.0414
29-May-2014,3.464864,2.04926
30-May-2014,3.456363,2.049047
02-Jun-2014,3.466412,2.051898
03-Jun-2014,3.46704,2.051844
04-Jun-2014,3.454646,2.053176
05-Jun-2014,3.478013,2.062505
06-Jun-2014,3.482661,2.07428
09-Jun-2014,3.496727,2.07682
10-Jun-2014,3.506067,2.078034
11-Jun-2014,3.493611,2.073691
12-Jun-2014,3.47793,2.0677
13-Jun-2014,3.478931,2.068362
16-Jun-2014,3.480698,2.067661
17-Jun-2014,3.485021,2.06897
18-Jun-2014,3.511022,2.078991
19-Jun-2014,3.513164,2.091723
20-Jun-2014,3.507587,2.089393
23-Jun-2014,3.496442,2.087941
24-Jun-2014,3.498556,2.080272
25-Jun-2014,3.488493,2.079496
26-Jun-2014,3.494644,2.080008
27-Jun-2014,3.507562,2.083833
30-Jun-2014,3.517794,2.087629
01-Jul-2014,3.537869,2.100043
02-Jul-2014,3.564132,2.104677
03-Jul-2014,3.579014,2.112804
07-Jul-2014,3.569368,2.103531
08-Jul-2014,3.548614,2.089775
09-Jul-2014,3.556662,2.093807
10-Jul-2014,3.545431,2.081821
11-Jul-2014,3.546289,2.082721
14-Jul-2014,3.558716,2.095755
15-Jul-2014,3.55816,2.090438
16-Jul-2014,3.580059,2.10155
17-Jul-2014,3.541737,2.083242
18-Jul-2014,3.560277,2.09323
21-Jul-2014,3.557401,2.08879
22-Jul-2014,3.578043,2.102644
23-Jul-2014,3.594254,2.10699
24-Jul-2014,3.608705,2.109993
25-Jul-2014,3.583758,2.100981
28-Jul-2014,3.583621,2.101132
29-Jul-2014,3.593361,2.097191
30-Jul-2014,3.610156,2.092675
31-Jul-2014,3.593846,2.06231
01-Aug-2014,3.572146,2.051944
04-Aug-2014,3.602298,2.058679
05-Aug-2014,3.583545,2.044685
06-Aug-2014,3.573226,2.038478
07-Aug-2014,3.563439,2.028468
08-Aug-2014,3.568762,2.033549
11-Aug-2014,3.600499,2.048946
12-Aug-2014,3.605101,2.047258
13-Aug-2014,3.626567,2.059494
14-Aug-2014,3.634819,2.067378
15-Aug-2014,3.634544,2.066368
18-Aug-2014,3.650024,2.081053
19-Aug-2014,3.674891,2.091056
20-Aug-2014,3.679288,2.092508
21-Aug-2014,3.679433,2.098411
22-Aug-2014,3.670243,2.092407
25-Aug-2014,3.682894,2.102934
26-Aug-2014,3.692281,2.107684
27-Aug-2014,3.7005,2.110989
28-Aug-2014,3.678236,2.102901
29-Aug-2014,3.673633,2.107868
02-Sep-2014,3.674373,2.106202
03-Sep-2014,3.718444,2.11483
04-Sep-2014,3.723534,2.111161
05-Sep-2014,3.732903,2.112636
08-Sep-2014,3.722132,2.105693
09-Sep-2014,3.701732,2.092213
10-Sep-2014,3.696656,2.092483
11-Sep-2014,3.685921,2.092821
12-Sep-2014,3.678083,2.083103
15-Sep-2014,3.658983,2.079133
16-Sep-2014,3.668688,2.084873
17-Sep-2014,3.666588,2.089732
18-Sep-2014,3.675262,2.096452
19-Sep-2014,3.657933,2.093371
22-Sep-2014,3.617853,2.075657
23-Sep-2014,3.605201,2.063212
24-Sep-2014,3.629131,2.071792
25-Sep-2014,3.588101,2.047687
26-Sep-2014,3.61881,2.053565
29-Sep-2014,3.57061,2.044403
30-Sep-2014,3.57654,2.039509
01-Oct-2014,3.54051,2.017179
02-Oct-2014,3.521929,2.004299
03-Oct-2014,3.536965,2.013205
06-Oct-2014,3.564652,2.020986
07-Oct-2014,3.529049,2.001328
08-Oct-2014,3.539562,2.011913
09-Oct-2014,3.524411,1.992085
10-Oct-2014,3.472462,1.959988
13-Oct-2014,3.459986,1.946371
14-Oct-2014,3.45857,1.943425
15-Oct-2014,3.44664,1.924791
16-Oct-2014,3.435528,1.919424
17-Oct-2014,3.4598,1.943289
20-Oct-2014,3.459884,1.957741
21-Oct-2014,3.50157,1.984714
22-Oct-2014,3.481992,1.98175
23-Oct-2014,3.499718,1.994485
24-Oct-2014,3.492123,2.003553
27-Oct-2014,3.487641,2.000998
28-Oct-2014,3.509153,2.023258
29-Oct-2014,3.534346,2.028002
30-Oct-2014,3.550459,2.031758
31-Oct-2014,3.595829,2.053873
03-Nov-2014,3.585938,2.043006
04-Nov-2014,3.557441,2.041384
05-Nov-2014,3.551698,2.048644
06-Nov-2014,3.531909,2.04866
07-Nov-2014,3.52671,2.047693
10-Nov-2014,3.559575,2.058207
11-Nov-2014,3.553008,2.059792
12-Nov-2014,3.5586,2.058658
13-Nov-2014,3.565082,2.059474
14-Nov-2014,3.573437,2.060189
17-Nov-2014,3.553796,2.056766
18-Nov-2014,3.561985,2.071817
19-Nov-2014,3.558846,2.068389
20-Nov-2014,3.562938,2.069416
21-Nov-2014,3.600785,2.085305
24-Nov-2014,3.627706,2.089935
25-Nov-2014,3.62399,2.092513
26-Nov-2014,3.613566,2.098895
28-Nov-2014,3.610529,2.088231
01-Dec-2014,3.572778,2.073679
02-Dec-2014,3.565658,2.08017
03-Dec-2014,3.57216,2.084687
04-Dec-2014,3.543534,2.08164
05-Dec-2014,3.552803,2.083432
08-Dec-2014,3.504319,2.0687
09-Dec-2014,3.481574,2.061368
10-Dec-2014,3.458983,2.034683
11-Dec-2014,3.437601,2.032845
12-Dec-2014,3.393374,2.005418
15-Dec-2014,3.331445,1.980367
16-Dec-2014,3.294336,1.978315
17-Dec-2014,3.351559,1.998294
18-Dec-2014,3.448416,2.038507
19-Dec-2014,3.459714,2.052126
22-Dec-2014,3.505141,2.06182
23-Dec-2014,3.504153,2.061566
24-Dec-2014,3.528836,2.063726
26-Dec-2014,3.532134,2.067627
29-Dec-2014,3.527264,2.072023
30-Dec-2014,3.515956,2.059726
31-Dec-2014,3.502883,2.047927
02-Jan-2015,3.488693,2.042224
05-Jan-2015,3.436739,2.003457
06-Jan-2015,3.411202,1.98401
07-Jan-2015,3.423122,1.994085
08-Jan-2015,3.476868,2.032364
09-Jan-2015,3.463079,2.021788
12-Jan-2015,3.461071,2.012891
13-Jan-2015,3.475986,2.015535
14-Jan-2015,3.443129,2.000869
15-Jan-2015,3.447679,1.998744
16-Jan-2015,3.467438,2.011867
20-Jan-2015,3.486106,2.022732
21-Jan-2015,3.519893,2.036724
22-Jan-2015,3.580318,2.055807
23-Jan-2015,3.597096,2.0545
26-Jan-2015,3.622332,2.059214
27-Jan-2015,3.601231,2.051998
28-Jan-2015,3.584148,2.033435
29-Jan-2015,3.586612,2.035942
30-Jan-2015,3.578973,2.015916
02-Feb-2015,3.604483,2.034548
03-Feb-2015,3.633635,2.059816
04-Feb-2015,3.645338,2.060895
05-Feb-2015,3.679516,2.074774
06-Feb-2015,3.694949,2.066709
09-Feb-2015,3.679387,2.058689
10-Feb-2015,3.690952,2.069907
11-Feb-2015,3.685197,2.064461
12-Feb-2015,3.718241,2.088247
13-Feb-2015,3.743718,2.103557
17-Feb-2015,3.730439,2.105866
18-Feb-2015,3.749309,2.11094
19-Feb-2015,3.756307,2.113238
20-Feb-2015,3.759,2.121035
23-Feb-2015,3.75435,2.123305
24-Feb-2015,3.754424,2.129324
25-Feb-2015,3.743702,2.132779
26-Feb-2015,3.760028,2.130117
27-Feb-2015,3.762722,2.128146
02-Mar-2015,3.782196,2.131893
03-Mar-2015,3.776788,2.123045
04-Mar-2015,3.771078,2.112789
05-Mar-2015,3.780596,2.116056
06-Mar-2015,3.770254,2.09202
09-Mar-2015,3.757565,2.089295
10-Mar-2015,3.71336,2.054417
11-Mar-2015,3.726265,2.052638
12-Mar-2015,3.740555,2.073474
13-Mar-2015,3.728338,2.062022
16-Mar-2015,3.760753,2.084164
17-Mar-2015,3.74125,2.082349
18-Mar-2015,3.760245,2.102985
19-Mar-2015,3.765961,2.102077
20-Mar-2015,3.785983,2.128315
23-Mar-2015,3.771535,2.133506
24-Mar-2015,3.773747,2.128228
25-Mar-2015,3.746519,2.110656
26-Mar-2015,3.733799,2.095334
27-Mar-2015,3.728776,2.095631
30-Mar-2015,3.775935,2.111611
31-Mar-2015,3.761148,2.095164
01-Apr-2015,3.771805,2.094286
02-Apr-2015,3.781284,2.108877
06-Apr-2015,3.795248,2.128161
07-Apr-2015,3.810035,2.128186
08-Apr-2015,3.823461,2.134196
09-Apr-2015,3.857253,2.141851
10-Apr-2015,3.878736,2.151467
13-Apr-2015,3.881947,2.145138
14-Apr-2015,3.868427,2.152502
15-Apr-2015,3.875155,2.156897
16-Apr-2015,3.862629,2.163518
17-Apr-2015,3.810322,2.142545
20-Apr-2015,3.815143,2.151814
21-Apr-2015,3.828636,2.156913
22-Apr-2015,3.827938,2.16339
23-Apr-2015,3.823666,2.171297
24-Apr-2015,3.863979,2.181121
27-Apr-2015,3.892652,2.18422
28-Apr-2015,3.876361,2.186629
29-Apr-2015,3.844007,2.17703
30-Apr-2015,3.82526,2.15596
01-May-2015,3.834155,2.165296
04-May-2015,3.863271,2.169862
05-May-2015,3.841137,2.151234
06-May-2015,3.819423,2.149292
07-May-2015,3.817803,2.142541
08-May-2015,3.863727,2.172587
11-May-2015,3.876951,2.16735
12-May-2015,3.872895,2.161513
13-May-2015,3.881491,2.168516
14-May-2015,3.912105,2.183996
15-May-2015,3.916907,2.189893
18-May-2015,3.92637,2.191499
19-May-2015,3.93799,2.18632
20-May-2015,3.945315,2.185699
21-May-2015,3.961133,2.1927
22-May-2015,3.96785,2.18614
26-May-2015,3.92956,2.159562
27-May-2015,3.963968,2.171589
28-May-2015,3.947455,2.167351
29-May-2015,3.921619,2.153147
01-Jun-2015,3.931176,2.151912
02-Jun-2015,3.925901,2.155774
03-Jun-2015,3.931738,2.163202
04-Jun-2015,3.907998,2.146069
05-Jun-2015,3.894998,2.128556
08-Jun-2015,3.862755,2.118736
09-Jun-2015,3.843142,2.116814
10-Jun-2015,3.875722,2.145599
11-Jun-2015,3.879811,2.148771
12-Jun-2015,3.865006,2.139433
15-Jun-2015,3.8429,2.123285
16-Jun-2015,3.849898,2.129295
17-Jun-2015,3.850035,2.128569
18-Jun-2015,3.868244,2.150666
19-Jun-2015,3.872441,2.143786
22-Jun-2015,3.919292,2.169803
23-Jun-2015,3.936302,2.170737
24-Jun-2015,3.922723,2.160277
25-Jun-2015,3.917926,2.154814
26-Jun-2015,3.917597,2.147802
29-Jun-2015,3.837898,2.101544
30-Jun-2015,3.835237,2.102455
01-Jul-2015,3.860372,2.115133
02-Jul-2015,3.862263,2.115297
06-Jul-2015,3.81756,2.089591
07-Jul-2015,3.783427,2.081673
08-Jul-2015,3.724283,2.056431
09-Jul-2015,3.773356,2.071461
10-Jul-2015,3.822924,2.102471
13-Jul-2015,3.8784,2.121567
14-Jul-2015,3.894736,2.132744
15-Jul-2015,3.89315,2.130919
16-Jul-2015,3.927315,2.146812
17-Jul-2015,3.94567,2.145639
20-Jul-2015,3.954503,2.145705
21-Jul-2015,3.9393,2.142061
22-Jul-2015,3.924287,2.127987
23-Jul-2015,3.909483,2.122258
24-Jul-2015,3.873891,2.100516
27-Jul-2015,3.806338,2.083552
28-Jul-2015,3.830195,2.097867
29-Jul-2015,3.857604,2.114844
30-Jul-2015,3.85693,2.112581
31-Jul-2015,3.872615,2.120714
03-Aug-2015,3.875073,2.113483
04-Aug-2015,3.894327,2.111543
05-Aug-2015,3.916782,2.11578
06-Aug-2015,3.884157,2.103741
07-Aug-2015,3.874294,2.098074
10-Aug-2015,3.894483,2.119649
11-Aug-2015,3.848546,2.099261
12-Aug-2015,3.791897,2.087868
13-Aug-2015,3.801088,2.088511
14-Aug-2015,3.808208,2.090984
17-Aug-2015,3.802133,2.094695
18-Aug-2015,3.78362,2.088205
19-Aug-2015,3.758168,2.066765
20-Aug-2015,3.689619,2.033358
21-Aug-2015,3.609026,1.97914
24-Aug-2015,3.467331,1.903149
25-Aug-2015,3.502211,1.901034
26-Aug-2015,3.519589,1.936275
27-Aug-2015,3.611264,1.979357
28-Aug-2015,3.624988,1.989301
31-Aug-2015,3.601058,1.975339
01-Sep-2015,3.516923,1.922803
02-Sep-2015,3.533509,1.938175
03-Sep-2015,3.560857,1.947315
04-Sep-2015,3.509513,1.91485
08-Sep-2015,3.563101,1.949608
09-Sep-2015,3.584902,1.955453
10-Sep-2015,3.561174,1.951461
11-Sep-2015,3.555925,1.953045
14-Sep-2015,3.541163,1.947058
15-Sep-2015,3.565457,1.961794
16-Sep-2015,3.612184,1.987037
17-Sep-2015,3.61588,1.987283
18-Sep-2015,3.581484,1.963817
21-Sep-2015,3.59112,1.958657
22-Sep-2015,3.532396,1.926424
23-Sep-2015,3.508978,1.918215
24-Sep-2015,3.484867,1.906763
25-Sep-2015,3.523803,1.915531
28-Sep-2015,3.458403,1.877438
29-Sep-2015,3.436144,1.865845
30-Sep-2015,3.503316,1.903774
01-Oct-2015,3.489101,1.911738
02-Oct-2015,3.519386,1.934189
05-Oct-2015,3.584055,1.971292
06-Oct-2015,3.596455,1.97684
07-Oct-2015,3.617217,1.995822
08-Oct-2015,3.628229,2.006349
09-Oct-2015,3.64657,2.020022
12-Oct-2015,3.646667,2.022074
13-Oct-2015,3.634898,2.00515
14-Oct-2015,3.62254,1.995297
15-Oct-2015,3.670635,2.02365
16-Oct-2015,3.680104,2.032276
